camera_model,generation,price,region,date,title,link
Z6,2.0,54900,桃園市,2021-03-04,【售】全新 Nikon尼康 Z6 II Z62 單機身只要54900元,http://market.dcview.com/post/219920
Z6,2.0,55300,台北市,2021-03-04,全新公司貨 Nikon Z6II Z62 Z6 II 單機身,http://market.dcview.com/post/219889
Z6,1.0,33000,台北市,2021-03-04,Z6,http://market.dcview.com/post/219884
Z7,2.0,84500,桃園市,2021-03-04,【售】全新 Nikon Z7 II Z72 單機身(公司貨)只要84500元,http://market.dcview.com/post/219876
Z6,2.0,55800,桃園市,2021-03-04,【售】全新 Nikon尼康 Z6 II Z62 單機身只要55800元,http://market.dcview.com/post/219875
D750,1.0,19000,台南市,2021-03-03,售 Nikon D750 公司貨加MD-16手把（平輸）,http://market.dcview.com/post/219809
Z6,1.0,49000,高雄市,2021-03-03,Nikon D4s 單機身(D5.D780.D850.Z6.Z7.R5.R6可參考),http://market.dcview.com/post/219784
Z6,2.0,56800,台北市,2021-03-03,全新公司貨 Nikon Z6II Z62 Z6 II 單機身,http://market.dcview.com/post/219739
Z6,1.0,45000,高雄市,2021-03-03,Nikon D4s 單機身(D5.D780.D850.Z6.Z7.R5.R6可參考),http://market.dcview.com/post/219669
D750,1.0,15000,台南市,2021-03-02,D750 水貨,http://market.dcview.com/post/219641
Z6,2.0,56800,桃園市,2021-03-02,【售】全新 Nikon尼康 Z6 II Z62 單機身只要56800元 (有貨了!快搶!),http://market.dcview.com/post/219621
Z7,2.0,85500,桃園市,2021-03-02,【售】全新 Nikon Z7 II Z72 單機身(公司貨)只要85500元,http://market.dcview.com/post/219620
Z6,1.0,49000,高雄市,2021-03-02,Nikon D4s 單機身(D5.D780.D850.Z6.Z7.R5.R6可參考),http://market.dcview.com/post/219606
Z6,1.0,32000,桃園市,2021-03-02,NIKON Z6 國祥公司貨 過保,http://market.dcview.com/post/219562
Z6,1.0,49000,高雄市,2021-03-02,Nikon D4s 單機身(D5.D780.D850.Z6.Z7.R5.R6可參考),http://market.dcview.com/post/219479
D5,1.0,81000,台南市,2021-03-01,Nikon D5(CF版）,http://market.dcview.com/post/219336
Z6,1.0,49000,高雄市,2021-03-01,Nikon D4s 單機身(D5.D780.D850.Z6.Z7.R5.R6可參考),http://market.dcview.com/post/219322
D610,1.0,13000,新北市,2021-02-28,Nikon D610 公司貨,http://market.dcview.com/post/219199
D780,1.0,49000,新北市,2021-02-28,Nikon D780 近全新 公司貨 保固內,http://market.dcview.com/post/219197
Z6,1.0,53000,高雄市,2021-02-26,Nikon D4s 單機身(D5.D780.D850.Z6.Z7.R5.R6可參考),http://market.dcview.com/post/219007
D750,1.0,24000,台中市,2021-02-26,NIKON D750 單機身 國祥公司貨,http://market.dcview.com/post/218956
Z6,1.0,53000,高雄市,2021-02-26,Nikon D4s 單機身(D5.D780.D850.Z6.Z7.R5.R6可參考),http://market.dcview.com/post/218914
Z7,2.0,85500,桃園市,2021-02-26,【售】全新 Nikon Z7 II Z72 單機身(公司貨)只要85500元(只到2/28),http://market.dcview.com/post/218912
D5,1.0,85000,台南市,2021-02-26,NIKON D5(CF版) 國翔公司貨,http://market.dcview.com/post/218902
D780,1.0,49000,新北市,2021-02-25,Nikon D780 近全新 公司貨 保固內,http://market.dcview.com/post/218804
D5,1.0,53000,高雄市,2021-02-25,Nikon D4s (D5.D780.D850.Z6可參考),http://market.dcview.com/post/218789
Z7,2.0,85500,桃園市,2021-02-24,【售】全新 Nikon Z7 II Z72 單機身(公司貨)只要85500元,http://market.dcview.com/post/218759
D610,1.0,13000,新北市,2021-02-24,Nikon D610 公司貨,http://market.dcview.com/post/218714
D6,1.0,179980,桃園市,2021-02-24,【售】全新 Nikon D6 單機身(公司貨)含三顆電池只要 179980 元(驚嚇出清價),http://market.dcview.com/post/218645
D5,1.0,53000,高雄市,2021-02-24,Nikon D4s (D5.D780.D850.Z6可參考),http://market.dcview.com/post/218627
D750,1.0,22500,高雄市,2021-02-24,【售】Nikon D750,http://market.dcview.com/post/218626
D780,1.0,49000,新北市,2021-02-24,Nikon D780 近全新 公司貨 保固內,http://market.dcview.com/post/218624
Z6,2.0,56800,桃園市,2021-02-23,【售】全新 Nikon尼康 Z6 II Z62 單機身(公司貨現貨)只要56800元 (請把握!),http://market.dcview.com/post/218581
D850,1.0,50000,台北市,2021-02-23,D850 國祥公司貨 >盒單齊全,http://market.dcview.com/post/218543
D5,1.0,49500,高雄市,2021-02-23,Nikon D4s (D5.D780.D850.Z6可參考),http://market.dcview.com/post/218466
D780,1.0,49000,新北市,2021-02-23,Nikon D780 近全新 公司貨 保固內,http://market.dcview.com/post/218459
D7200,1.0,13000,桃園市,2021-02-22,NIKON D7200 機身 (公司貨),http://market.dcview.com/post/218433
Z7,2.0,85500,桃園市,2021-02-22,【售】全新 Nikon Z7 II Z72 單機身(公司貨)只要85500元,http://market.dcview.com/post/218422
D850,1.0,55000,桃園市,2021-02-22,Nikon D850 公司貨 盒單齊全,http://market.dcview.com/post/218380
D5,1.0,49000,高雄市,2021-02-22,Nikon D4s (D5.D780.D850可參考),http://market.dcview.com/post/218322
D850,1.0,55000,台北市,2021-02-22,惜售 Nikon D850 公司貨,http://market.dcview.com/post/218247
D5,1.0,49000,高雄市,2021-02-21,Nikon D4s (D5.D780.D850可參考),http://market.dcview.com/post/218185
D750,1.0,22000,高雄市,2021-02-21,NIKON D750 單機身,http://market.dcview.com/post/218156
D750,1.0,23000,桃園市,2021-02-21,Nikon D750 國祥公司貨 2019年製造 附美科手把,http://market.dcview.com/post/218130
D780,1.0,49000,新北市,2021-02-21,Nikon D780 近全新 公司貨 保固內,http://market.dcview.com/post/218098
D750,1.0,21000,高雄市,2021-02-20,D750,http://market.dcview.com/post/218065
D750,1.0,22000,高雄市,2021-02-20,『 公司貨 』NIKON - D750 [ 快門97XX ],http://market.dcview.com/post/217953
D780,1.0,49000,新北市,2021-02-20,Nikon D780 近全新 公司貨 保固內,http://market.dcview.com/post/217947
D610,1.0,15000,新北市,2021-02-19,賣nikon d610,http://market.dcview.com/post/217927
D5600,1.0,11000,台北市,2021-02-19,nikon d5600 單機身，快門數3000以下,http://market.dcview.com/post/217887
D780,1.0,49000,新北市,2021-02-19,Nikon D780 近全新 公司貨 保固內,http://market.dcview.com/post/217757
Z6,1.0,36000,高雄市,2021-02-18,Z6 單機身 平輸剛過保 快門不到五千,http://market.dcview.com/post/217706
Z6,2.0,56800,桃園市,2021-02-18,【售】全新 Nikon尼康 Z6 II Z62 單機身(公司貨現貨)只要56800元 (請把握!),http://market.dcview.com/post/217693
Z7,2.0,85500,桃園市,2021-02-17,【售】全新 Nikon Z7 II Z72 單機身(公司貨)只要85500元,http://market.dcview.com/post/217507
D850,1.0,65000,新北市,2021-02-17,Nikon D850 公司貨,http://market.dcview.com/post/217503
Z7,2.0,85500,桃園市,2021-02-17,【售】全新 Nikon Z7 II Z72 單機身(公司貨)只要85500元,http://market.dcview.com/post/217401
D780,1.0,49000,新北市,2021-02-17,Nikon D780 近全新 公司貨 保固內,http://market.dcview.com/post/217377
D750,1.0,18500,台北市,2021-02-16,Nikon D750,http://market.dcview.com/post/217221
D750,1.0,22000,桃園市,2021-02-15,Nikon D750 公司貨 盒單配件全 附發票,http://market.dcview.com/post/217156
Z6,1.0,40000,高雄市,2021-02-14,Nikon Z6 公司貨保固內,http://market.dcview.com/post/217033
Z5,1.0,30000,台北市,2021-02-13,售 . NIKON Z5 水貨,http://market.dcview.com/post/216955
Z5,1.0,30000,台南市,2021-02-12,Nikon Z5 單機身,http://market.dcview.com/post/216792
D750,1.0,16000,桃園市,2021-02-11,D750 50f1.8g 24-140f4,http://market.dcview.com/post/216682
Z7,2.0,85500,桃園市,2021-02-08,【售】全新 Nikon尼康 Z7 II Z72 單機身(公司貨現貨)只要85500元 (請把握!),http://market.dcview.com/post/216338
D610,1.0,14800,新竹市,2021-02-08,d610 快門4xxx 公司貨,http://market.dcview.com/post/216319
D810,1.0,25000,台北市,2021-02-08,Nikon D810,http://market.dcview.com/post/216260
D500,1.0,31000,台北市,2021-02-06,Nikon D500,http://market.dcview.com/post/215988
D750,1.0,19000,台中市,2021-02-06,Nikon D750 水貨 （台中&台北）,http://market.dcview.com/post/215959
D500,1.0,32000,台北市,2021-02-06,Nikon D500,http://market.dcview.com/post/215936
D750,1.0,78000,台南市,2021-02-06,D750 70-200. 24-70.,http://market.dcview.com/post/215935
Z7,2.0,85000,桃園市,2021-02-05,【售】全新 Nikon尼康 Z7 II Z72 單機身(總代理公司貨)只要85000元,http://market.dcview.com/post/215791
D810,1.0,29000,新竹市,2021-02-05,d810 水貨快門30xxx,http://market.dcview.com/post/215748
D800,1.0,22000,新竹縣,2021-02-05,D800E 快門兩萬多,http://market.dcview.com/post/215746
D750,1.0,78000,台南市,2021-02-04,D750 70-200 24-70,http://market.dcview.com/post/215677
D750,1.0,22000,桃園市,2021-02-03,Nikon D750 公司貨(盒單齊全),http://market.dcview.com/post/215443
Z7,2.0,85490,台北市,2021-02-02,【售】全新 Nikon尼康 Z7 II Z72 單機身(總代理公司貨)只要85490元,http://market.dcview.com/post/215276
D780,1.0,49999,新北市,2021-02-01,Nikon D780 近全新 公司貨 保固內,http://market.dcview.com/post/215135
D750,1.0,17500,新北市,2021-02-01,D750,http://market.dcview.com/post/215083
D780,1.0,49999,新北市,2021-01-31,Nikon D780 近全新 公司貨 保固內,http://market.dcview.com/post/214984
Z6,1.0,40000,彰化縣,2021-01-31,Z6 公司貨 保固中,http://market.dcview.com/post/214978
Z6,1.0,36000,台北市,2021-01-30,Nikon Z6 公司貨保固內,http://market.dcview.com/post/214939
D750,1.0,19000,高雄市,2021-01-30,d750,http://market.dcview.com/post/214903
Z6,1.0,38000,台北市,2021-01-30,Nikon z6,http://market.dcview.com/post/214840
D780,1.0,50000,新北市,2021-01-30,Nikon D780 近全新 公司貨 保固內,http://market.dcview.com/post/214816
D500,1.0,28000,新北市,2021-01-28,Nikon d500,http://market.dcview.com/post/214627
D750,1.0,17800,新北市,2021-01-28,D750 公司貨 過保,http://market.dcview.com/post/214605
D810,1.0,26000,新北市,2021-01-28,nikon d810 (水貨）,http://market.dcview.com/post/214596
D750,1.0,19000,新北市,2021-01-27,售Nikon D750(公) Nikon 24-70(平),http://market.dcview.com/post/214339
D780,1.0,50000,新北市,2021-01-26,Nikon D780 近全新 公司貨 保固內,http://market.dcview.com/post/214281
D750,1.0,18500,新北市,2021-01-26,D750 有盒有單 過保公司貨,http://market.dcview.com/post/214240
Z7,2.0,84500,桃園市,2021-01-26,【售】全新 Nikon Z7 II Z72 單機身(公司貨)只要84500元(僅此一套!),http://market.dcview.com/post/214211
Z7,2.0,84990,嘉義市,2021-01-25,【售】全新 Nikon Z7 II Z72 單機身(公司貨)只要84990元再加送128G記憶卡!,http://market.dcview.com/post/214108
D750,1.0,22000,新北市,2021-01-25,Nikon D750 公司貨 可免費更換快門,http://market.dcview.com/post/214040
D750,1.0,18000,新北市,2021-01-24,D750 公 過保,http://market.dcview.com/post/213944
Z6,1.0,37500,新北市,2021-01-23,z6 公司貨過保,http://market.dcview.com/post/213871
Z6,1.0,35000,高雄市,2021-01-23,NIKON Z6(公司貨過保),http://market.dcview.com/post/213832
Z7,2.0,84990,桃園市,2021-01-23,【售】全新 Nikon Z7 II Z72 單機身(公司貨)只要84990元再加送64G記憶卡!(僅此一套!),http://market.dcview.com/post/213827
Z7,2.0,84990,桃園市,2021-01-21,【售】全新 Nikon Z7 II Z72 單機身(公司貨)只要84990元再加送64G記憶卡!(僅此一套!),http://market.dcview.com/post/213604
D850,1.0,58000,高雄市,2021-01-21,『 公司貨 』NIKON - D850,http://market.dcview.com/post/213519
D810,1.0,26000,台中市,2021-01-20,NIKON D810 公司貨 盒單皆在,http://market.dcview.com/post/213473
D800,1.0,25000,台北市,2021-01-20,D800 水貨過保 快門20XX 少用極新,http://market.dcview.com/post/213464
D750,1.0,38000,新北市,2021-01-19,售Nikon D750(公) Nikon 24-70(平) 碗公柔光罩,http://market.dcview.com/post/213340
Z6,1.0,35000,台中市,2021-01-19,NIKON Z6 極新水貨保固到今年十月,http://market.dcview.com/post/213243
Z7,2.0,84990,桃園市,2021-01-19,【售】全新 Nikon Z7 II Z72 單機身(公司貨)只要84990元再加送64G記憶卡!(僅此一套!),http://market.dcview.com/post/213228
D810,1.0,31000,台中市,2021-01-18,NIKON D810 (平輸) 快門一萬,http://market.dcview.com/post/213081
Z7,2.0,84990,桃園市,2021-01-17,【售】全新 Nikon Z7 II Z72 單機身(公司貨)只要84990元再加送64G記憶卡!(僅此一套!),http://market.dcview.com/post/212937
D800,1.0,30000,台北市,2021-01-16,D800 水貨過保 快門20XX 少用極新,http://market.dcview.com/post/212880
Z7,2.0,84990,桃園市,2021-01-16,【售】全新 Nikon Z7 II Z72 單機身(公司貨)只要84990元再加送64G記憶卡!(僅此一套!),http://market.dcview.com/post/212816
Z6,1.0,35000,台中市,2021-01-15,NIKON Z6 極新水貨保固到今年十月,http://market.dcview.com/post/212799
Z7,2.0,84990,桃園市,2021-01-15,【售】全新 Nikon Z7 II Z72 單機身(公司貨)只要84990元再加送64G記憶卡!(僅此一套!),http://market.dcview.com/post/212714
D750,1.0,19000,新北市,2021-01-15,售Nikon D750(公) 另售Nikon 24-70還有碗公柔光罩,http://market.dcview.com/post/212665
D810,1.0,30000,台北市,2021-01-13,Nikon D810,http://market.dcview.com/post/212488
D750,1.0,19000,新竹市,2021-01-13,d750 公司貨,http://market.dcview.com/post/212457
Z7,2.0,84990,桃園市,2021-01-13,【售】全新 Nikon Z7 II Z72 單機身(公司貨)只要84990元再加送64G記憶卡!(僅此一套!),http://market.dcview.com/post/212434
Z6,2.0,56500,高雄市,2021-01-12,Nikon z6II,http://market.dcview.com/post/212313
Z6,1.0,35000,新竹市,2021-01-11,Z6 公司貨盒單配件齊全一樣不缺 新品已包膜 快門一萬八 99新,http://market.dcview.com/post/212183
Z7,2.0,84990,桃園市,2021-01-11,【售】全新 Nikon Z7 II Z72 單機身(公司貨)只要84990元再加送64G記憶卡!(僅此一套!),http://market.dcview.com/post/212072
D750,1.0,18000,台北市,2021-01-10,NIKON D750 國祥公司貨,http://market.dcview.com/post/212031
Z6,2.0,55000,高雄市,2021-01-08,Nikon 公司貨 Z6 II,http://market.dcview.com/post/211773
Z6,1.0,35000,高雄市,2021-01-08,NIKON Z6(公司貨過保),http://market.dcview.com/post/211713
D810,1.0,29000,新竹市,2021-01-08,D810 快門23XXX,http://market.dcview.com/post/211679
D500,1.0,22000,台中市,2021-01-07,收一台 nikon d500,http://market.dcview.com/post/211610
D750,1.0,20000,新北市,2021-01-06,Nikon D750 (公),http://market.dcview.com/post/211514
Z7,2.0,85980,桃園市,2021-01-06,【售】全新 Nikon 尼康 Z7 II Z72 單機身(總代理公司貨)只要85980元,http://market.dcview.com/post/211369
D750,1.0,22000,高雄市,2021-01-04,D750 單機,http://market.dcview.com/post/211104
D5,1.0,56000,高雄市,2021-01-04,[售] Nikon D4s 低快門備用機 (D5.D850可參考),http://market.dcview.com/post/211091
D500,1.0,23000,台北市,2021-01-03,Nikon D500 數位機身,http://market.dcview.com/post/211065
D750,1.0,16800,桃園市,2021-01-03,Nikon D750 公司貨(盒單齊全),http://market.dcview.com/post/211006
D810,1.0,60000,新北市,2021-01-01,D810 N24-70 N20 N85,http://market.dcview.com/post/210787
D500,1.0,25000,新竹市,2020-12-30,Nikon D500 平輸 (保固內),http://market.dcview.com/post/210659
Z7,1.0,50000,台中市,2020-12-30,NIKON Z7 水貨 保固內,http://market.dcview.com/post/210599
D850,1.0,48000,新竹市,2020-12-28,NIKON D850,http://market.dcview.com/post/210339
D750,1.0,30000,高雄市,2020-12-28,D750(平輸) SB5000(德寶)——值得一次購入外觀保持良好,http://market.dcview.com/post/210282
D780,1.0,49800,新北市,2020-12-28,NIKON D780 國祥公司貨,http://market.dcview.com/post/210273
D810,1.0,19500,新北市,2020-12-25,Nikon D810 單機身 公司貨 快門數87745,http://market.dcview.com/post/210031
Z6,2.0,55500,台北市,2020-12-24,尼康Nikon Z6 ii Z6ii 機身 全新公司貨,http://market.dcview.com/post/209915
D850,1.0,55000,台北市,2020-12-24,nikon d850 公司貨 過保,http://market.dcview.com/post/209872
Z6,1.0,43000,高雄市,2020-12-24,NIKON Z6(公司貨過保),http://market.dcview.com/post/209868
D780,1.0,52800,新北市,2020-12-23,NIKON D780 公司貨,http://market.dcview.com/post/209791
Z7,1.0,38000,台北市,2020-12-23,Nikon Z7 相機王水貨未過保,http://market.dcview.com/post/209732
Z6,1.0,40000,高雄市,2020-12-23,z6 單機身公司貨,http://market.dcview.com/post/209696
Z6,1.0,28500,台南市,2020-12-21,Nikon Z6 單機身 公司貨,http://market.dcview.com/post/209523
D750,1.0,23000,新竹市,2020-12-21,D750 公司貨 快門9XXX,http://market.dcview.com/post/209432
Z6,2.0,55000,台北市,2020-12-21,Nikon Z6ii 全新未拆公司貨,http://market.dcview.com/post/209392
D850,1.0,48000,台中市,2020-12-20,出售Nikon D850,http://market.dcview.com/post/209317
Z6,2.0,58000,台中市,2020-12-20,Nikon z6ii 公司貨幣全新未拆,http://market.dcview.com/post/209288
Z6,1.0,33000,台南市,2020-12-20,Nikon Z6 全幅無反機 2020年5月購買 平輸保固內 快門12556 使用中,http://market.dcview.com/post/209260
D850,1.0,58000,新竹市,2020-12-19,nikon d850 公司貨,http://market.dcview.com/post/209202
D750,1.0,17000,新北市,2020-12-19,Nikon D750 單機身 公司貨 過保 贈垂直手把,http://market.dcview.com/post/209137
Z6,1.0,30000,台南市,2020-12-18,Nikon Z6 單機身 公司貨,http://market.dcview.com/post/209072
Z6,1.0,37000,新北市,2020-12-18,nikon z6 公司貨,http://market.dcview.com/post/209030
Z6,2.0,60000,台北市,2020-12-17,Nikon Z6 ii Z6ll機身 (全新公司貨),http://market.dcview.com/post/208989
D800,1.0,18000,台北市,2020-12-17,【出售】: NIKON D800E,http://market.dcview.com/post/208976
D750,1.0,17000,新北市,2020-12-17,Nikon D750 單機身 公司貨 過保 贈垂直手把,http://market.dcview.com/post/208963
Z6,1.0,37000,新北市,2020-12-17,nikon z6 公司貨 9成新,http://market.dcview.com/post/208855
Z6,1.0,30000,台南市,2020-12-16,Nikon Z6 公司貨,http://market.dcview.com/post/208751
D750,1.0,17000,新北市,2020-12-16,Nikon D750 單機身 公司貨 過保 贈垂直手把,http://market.dcview.com/post/208744
D810,1.0,32000,台北市,2020-12-16,D810 公司貨過保,http://market.dcview.com/post/208710
D7200,1.0,22000,台北市,2020-12-16,"Nikon D7200, Nikkor 12-24, Tamron 18-270",http://market.dcview.com/post/208650
Z6,1.0,40000,桃園市,2020-12-15,NIKON Z6 公司貨 XQD32G 攝影包,http://market.dcview.com/post/208628
D500,1.0,27000,新竹市,2020-12-15,Nikon D500 平輸 (保固內) 品像極新,http://market.dcview.com/post/208535
D750,1.0,22000,嘉義縣,2020-12-14,NIKON D750,http://market.dcview.com/post/208424
D500,1.0,99999,苗栗縣,2020-12-14,售 Nikon d500,http://market.dcview.com/post/208416
