,camera_model,generation,price,region,date,title,link
1466,Z7,2,60000,台北市,2023-06-19,Z7II Z72 機身 過保公司貨 少用,http://market.dcview.com/post/350103
1467,Z5,1,27000,新北市,2023-06-18,NIKON Z5 平輸保固內,http://market.dcview.com/post/350030
1468,Z7,2,64000,新北市,2023-06-18,Nikon Z7II 公司貨,http://market.dcview.com/post/349969
1469,Z5,1,28000,台北市,2023-06-17,Nikon Z5 平輸保固內,http://market.dcview.com/post/349931
1470,Z6,2,46000,台南市,2023-06-17,全新國祥公司貨 NIKON Z6II Z62 無反 台南可面交 保固兩年 Z7 Z7II Z6,http://market.dcview.com/post/349892
1473,Z5,1,27000,桃園市,2023-06-15,NIKON Z5,http://market.dcview.com/post/349484
1474,Z7,2,63000,台北市,2023-06-15,Nikon Z7II Z72 公司貨過保 少用如新 低快門3421,http://market.dcview.com/post/349460
1475,Z7,2,55000,台中市,2023-06-15,：Nikon Z7ii,http://market.dcview.com/post/349430
1477,ZFC,1,25000,桃園市,2023-06-14,Nikon Zfc 28f2.8銀色 公司貨過保 快門15xx左右,http://market.dcview.com/post/349345
1478,Z6,2,51111,屏東縣,2023-06-14,Nikon Z5 or Z6ii or Z7ii 無反機身 公司貨,http://market.dcview.com/post/349340
1479,ZFC,1,25588,台北市,2023-06-13,ZFC 保內 公司貨,http://market.dcview.com/post/349095
1480,Z6,2,40000,高雄市,2023-06-12,NIKON Z6II 公司貨,http://market.dcview.com/post/348863
1481,ZFC,1,25588,台北市,2023-06-12,ZFC 國祥公司貨 保內,http://market.dcview.com/post/348849
1482,Z6,2,40000,新北市,2023-06-12,【售】NIKON Z6II 公司貨,http://market.dcview.com/post/348846
1483,Z6,1,32000,台中市,2023-06-11,代澳洲朋友售 Z6,http://market.dcview.com/post/348752
1484,Z30,1,19000,新北市,2023-06-11,Z30 單機身 公司貨如新剛購入5天,http://market.dcview.com/post/348742
1487,Z7,2,63000,台北市,2023-06-11,Nikon Z7II Z72 公司貨過保 少用如新 低快門 不議價,http://market.dcview.com/post/348658
1488,Z6,2,45000,台南市,2023-06-11,全新國祥公司貨 NIKON Z6II Z62 無反 台南可面交 保固兩年 Z7 Z7II Z6,http://market.dcview.com/post/348649
1489,Z7,2,65000,桃園市,2023-06-10,NIKON Z7II 單機身,http://market.dcview.com/post/348610
1493,Z6,2,35000,宜蘭縣,2023-06-09,NIKON Z6II Z62 過保公司貨（附原電二顆）,http://market.dcview.com/post/348382
1494,Z6,2,45000,台南市,2023-06-09,全新國祥公司貨 NIKON Z6II Z62 無反 台南可面交 保固兩年 Z7 Z7II Z6,http://market.dcview.com/post/348361
1495,Z6,2,45000,新北市,2023-06-09,Nikon Z6 II 單機身 公司貨,http://market.dcview.com/post/348312
1496,Z6,2,45000,台南市,2023-06-08,全新國祥公司貨 NIKON Z6II Z62 無反 台南可面交 保固兩年 Z7 Z7II Z6,http://market.dcview.com/post/348155
1497,Z7,1,42000,桃園市,2023-06-07,售nikon Z7,http://market.dcview.com/post/348017
1498,Z6,2,35000,新竹市,2023-06-07,[新竹市］售nikon z6II 相機王過保平輸,http://market.dcview.com/post/347983
1500,Z7,2,63000,台北市,2023-06-06,Nikon Z7II Z72 公司貨過保 少用如新 低快門3421 限自取 不議價,http://market.dcview.com/post/347867
1501,Z6,2,41000,高雄市,2023-06-06,Nikon z6II,http://market.dcview.com/post/347830
1502,Z7,1,33000,桃園市,2023-06-06,【售】NIKON Z7 一代 公司貨過保,http://market.dcview.com/post/347800
1503,Z6,2,45000,台南市,2023-06-06,全新國祥公司貨 NIKON Z6II Z62 無反 台南可面交 保固兩年 Z7 Z7II Z6,http://market.dcview.com/post/347794
1505,Z7,2,57900,台北市,2023-06-04,Nikon Z7ii (公司貨）,http://market.dcview.com/post/347423
1507,Z6,1,30000,台北市,2023-06-03,Nikon z6 公司貨,http://market.dcview.com/post/347358
1508,Z6,2,35000,宜蘭縣,2023-06-03,NIKON Z6II Z62 公司貨過保,http://market.dcview.com/post/347341
1511,Z6,2,46000,台南市,2023-06-03,全新國祥公司貨 NIKON Z6II Z62 無反 台南可面交 保固兩年 Z7 Z7II Z6,http://market.dcview.com/post/347283
1519,ZFC,1,19000,桃園市,2023-06-02,【售】Nikon Zfc Z fc 單機身 雙原廠電池 公司貨 過保,http://market.dcview.com/post/347104
1520,Z6,2,37000,新北市,2023-06-02,NIKON Z6II Z62 公司貨(過保),http://market.dcview.com/post/347081
1521,Z6,2,46000,台南市,2023-06-01,全新國祥公司貨 NIKON Z6II Z62 無反 台南可面交 保固兩年 Z7 Z7II Z6,http://market.dcview.com/post/346879
1522,Z6,1,26000,新北市,2023-05-31,Nikon Z6 過保公司貨,http://market.dcview.com/post/346841
1523,Z8,1,121000,台中市,2023-05-31,Nikon Z8 國祥公司貨(台中現貨),http://market.dcview.com/post/346814
1525,Z7,2,60000,台北市,2023-05-31,NIKON Z7II (公司貨保固內),http://market.dcview.com/post/346729
1526,Z6,2,41000,台中市,2023-05-30,Nikon Z6II,http://market.dcview.com/post/346642
1527,Z6,1,28000,台北市,2023-05-30,NIKON Z6(公司貨過保),http://market.dcview.com/post/346597
1528,Z7,2,65000,台北市,2023-05-30,Nikon Z7II Z72 公司貨過保 少用如新 低快門3421,http://market.dcview.com/post/346579
1529,Z5,1,26500,台北市,2023-05-30,nikon z5 單機身水貨,http://market.dcview.com/post/346561
1530,Z7,2,62000,台北市,2023-05-30,Nikon Z7ii (公司貨保固內）,http://market.dcview.com/post/346543
1531,Z6,2,46000,台南市,2023-05-30,全新國祥公司貨 NIKON Z6II Z62 無反 台南可面交 保固兩年 Z7 Z7II Z6,http://market.dcview.com/post/346483
1532,Z8,1,132000,桃園市,2023-05-30,【售】Nikon Z8 (公司貨)【可換】 & Z9 兔籠,http://market.dcview.com/post/346472
1533,Z8,1,132000,桃園市,2023-05-29,【售】Nikon Z8 (公司貨)【可換】 & Z9 兔籠,http://market.dcview.com/post/346365
1534,Z6,2,42000,高雄市,2023-05-29,Nikon z6II,http://market.dcview.com/post/346319
1535,Z6,2,42000,高雄市,2023-05-29,Nikon z6II,http://market.dcview.com/post/346320
1536,Z7,2,60000,新竹縣,2023-05-29,出售公司貨 Nikon Z7II,http://market.dcview.com/post/346263
1538,Z8,1,122500,台北市,2023-05-28,售全新未拆封 Nikon Z8 含原電 X 2,http://market.dcview.com/post/346132
1539,Z7,2,58000,新北市,2023-05-28,相機王 保內 z7ii 單機身,http://market.dcview.com/post/346129
1540,Z7,2,60000,台中市,2023-05-28,Nikon Z7II,http://market.dcview.com/post/346106
1541,Z8,1,121000,台中市,2023-05-28,Nikon Z8 國祥公司貨(台中現貨),http://market.dcview.com/post/346093
1543,Z9,1,128000,桃園市,2023-05-27,【售】Nikon Z9 (平輸) 【可換】,http://market.dcview.com/post/346030
1544,Z7,2,65000,台北市,2023-05-27,NIKON Z7II (公司貨保固內),http://market.dcview.com/post/345976
1547,Z7,2,67000,台北市,2023-05-26,NIKON Z7II 國祥公司貨 (保固內),http://market.dcview.com/post/345907
1548,Z6,2,42000,高雄市,2023-05-26,Nikon z6II,http://market.dcview.com/post/345858
1549,Z5,1,27500,高雄市,2023-05-26,Nikon z5,http://market.dcview.com/post/345827
1551,Z8,1,120000,台南市,2023-05-26,Nikon Z8 公司貨 全新未拆,http://market.dcview.com/post/345775
1552,ZFC,1,25000,桃園市,2023-05-26,Nikon Zfc 28f2.8 無盒單 公司貨 換系統,http://market.dcview.com/post/345773
1553,Z7,2,63000,台中市,2023-05-26,Nikon Z7II/Z72,http://market.dcview.com/post/345761
1554,Z9,1,128000,桃園市,2023-05-26,【售】Nikon Z9 (平輸)【可換】,http://market.dcview.com/post/345751
1555,ZFC,1,19500,桃園市,2023-05-26,Nikon Zfc Z fc 單機身 公司貨過保,http://market.dcview.com/post/345742
1556,Z5,1,27500,高雄市,2023-05-26,Nikon z5,http://market.dcview.com/post/345738
1557,Z7,2,66000,台北市,2023-05-25,nikon z7ii,http://market.dcview.com/post/345710
1558,Z9,1,127000,新北市,2023-05-25,nikon Z9 平輸,http://market.dcview.com/post/345656
1559,Z9,1,130000,桃園市,2023-05-24,Nikon Z9 公司貨 全機包膜 附256卡,http://market.dcview.com/post/345510
1560,Z6,1,28500,台北市,2023-05-24,z6,http://market.dcview.com/post/345467
1561,Z9,1,140000,桃園市,2023-05-24,【售】Nikon Z9 (平輸),http://market.dcview.com/post/345386
1562,Z7,2,70000,桃園市,2023-05-24,NIKON Z7II 公司貨,http://market.dcview.com/post/345348
1563,Z5,1,30000,台北市,2023-05-23,Nikon Z5 國祥公司貨,http://market.dcview.com/post/345315
1564,Z5,1,28000,台北市,2023-05-23,Nikon z5 可議價,http://market.dcview.com/post/345258
1565,Z5,1,25000,桃園市,2023-05-23,Nikon Z5,http://market.dcview.com/post/345245
1566,Z9,1,140000,桃園市,2023-05-23,【售】Nikon Z9 (平輸),http://market.dcview.com/post/345204
1567,Z9,1,140000,桃園市,2023-05-22,【售】Nikon Z9 (平輸),http://market.dcview.com/post/345023
1570,Z9,1,140000,桃園市,2023-05-19,【售】Nikon Z9 (平輸),http://market.dcview.com/post/344482
1573,Z9,1,140000,桃園市,2023-05-18,【售】Nikon Z9 (平輸),http://market.dcview.com/post/344294
1575,Z9,1,140000,桃園市,2023-05-17,【售】Nikon Z9 (平輸),http://market.dcview.com/post/344091
1576,Z9,1,140000,桃園市,2023-05-16,【售】Nikon Z9 (平輸),http://market.dcview.com/post/343999
1577,Z5,1,27000,高雄市,2023-05-16,Nikon z5,http://market.dcview.com/post/343911
1578,Z7,2,65000,台北市,2023-05-15,【售】NIKON Z7II Z72 國祥公司貨,http://market.dcview.com/post/343774
1579,Z5,1,27000,高雄市,2023-05-15,Nikon Z5,http://market.dcview.com/post/343721
1581,Z5,1,27500,高雄市,2023-05-15,Nikon Z5,http://market.dcview.com/post/343615
1585,Z9,1,140000,桃園市,2023-05-13,Nikon Z9 公司貨 全機包膜 附256卡,http://market.dcview.com/post/343325
1587,Z5,1,27000,高雄市,2023-05-13,Nikon z5,http://market.dcview.com/post/343245
1589,Z7,2,66000,桃園市,2023-05-11,NIKON Z7II,http://market.dcview.com/post/342980
1590,Z7,2,65000,新北市,2023-05-11,Nikon Z7ii 國祥公司貨,http://market.dcview.com/post/342977
1591,Z7,2,68000,新北市,2023-05-11,【售】NIKON Z7II Z72 公司貨,http://market.dcview.com/post/342949
1593,ZFC,1,19500,桃園市,2023-05-09,Nikon Zfc Z fc 公司貨過保,http://market.dcview.com/post/342621
1596,Z6,1,25000,台中市,2023-05-09,Nikon Z6 單機身 公司貨,http://market.dcview.com/post/342475
1597,Z7,2,58000,台北市,2023-05-09,Nikon Z7ii 相機王公司貨 盒裝配件齊全,http://market.dcview.com/post/342410
1602,Z7,2,60000,台北市,2023-05-06,求售！Nikon Z7ii 公司貨 盒裝配件齊全,http://market.dcview.com/post/341930
1604,Z5,1,24000,台北市,2023-05-05,Nikone Z5 單機身,http://market.dcview.com/post/341583
1605,Z50,1,25800,台中市,2023-05-05,Z50 機身 DX50-250 公司貨盒單全 附贈保護鏡 加上smallRig兔籠 smallRig底座,http://market.dcview.com/post/341582
1606,Z5,1,28000,高雄市,2023-05-04,Nikon Z5,http://market.dcview.com/post/341558
1608,Z6,1,32000,台中市,2023-05-04,nikon z6 機身配置完整 （3電 ＋ nikon XQD ）,http://market.dcview.com/post/341488
1609,Z7,2,67000,桃園市,2023-05-04,Nikon Z7II,http://market.dcview.com/post/341395
1612,Z5,1,27000,新竹市,2023-05-03,NIKON Z5 快門6XX 保內,http://market.dcview.com/post/341176
1614,Z5,1,28000,高雄市,2023-05-03,Nikon Z5,http://market.dcview.com/post/341137
1617,ZFC,1,21000,桃園市,2023-05-02,【售】Nikon Zfc Z fc 公司貨過保,http://market.dcview.com/post/341027
1619,Z7,2,62000,台北市,2023-05-01,Nikon Z7ii 雙充電組版本 公司貨,http://market.dcview.com/post/340901
1621,Z7,2,68000,桃園市,2023-05-01,Nikon Z7II,http://market.dcview.com/post/340731
1622,Z50,1,17000,台中市,2023-04-30,Nikon Z50/ ETZ21,http://market.dcview.com/post/340630
1625,Z7,2,68000,桃園市,2023-04-27,Nikon Z7II,http://market.dcview.com/post/340130
1626,Z7,2,68000,桃園市,2023-04-25,Nikon Z7II,http://market.dcview.com/post/339656
1627,Z5,1,25000,台北市,2023-04-25,尼康 z5 單機身有盒單,http://market.dcview.com/post/339655
1628,Z30,1,16500,台北市,2023-04-25,＃保固內很新的 【Nikon】Z 30 單機身 (公司貨),http://market.dcview.com/post/339636
1629,Z6,2,37500,高雄市,2023-04-25,Nikon Z6 II 公司貨過保(2022年購買),http://market.dcview.com/post/339614
1630,Z9,1,139000,桃園市,2023-04-25,Nikon Z9 單機身 公司貨,http://market.dcview.com/post/339606
1634,Z5,1,26000,新北市,2023-04-23,Nikon Z5 (相機王水貨，保固內),http://market.dcview.com/post/339282
1636,Z30,1,17500,台北市,2023-04-17,＃保固內很新的 【Nikon】Z 30 單機身 (公司貨),http://market.dcview.com/post/338105
1638,Z6,2,43000,台北市,2023-04-16,NIKON Z6II Z6ii 平輸 水貨 相機王,http://market.dcview.com/post/337902
1644,Z7,1,40000,台南市,2023-04-14,售 公司貨 NIKON Z7 一代41000,http://market.dcview.com/post/337572
1645,Z6,1,26000,新北市,2023-04-14,Z6 相機王平輸過保,http://market.dcview.com/post/337443
1649,Z30,1,17500,台北市,2023-04-10,＃保固內很新的 【Nikon】Z 30 單機身 可換鏡頭數位相機 (公司貨),http://market.dcview.com/post/336656
1651,Z7,2,72000,桃園市,2023-04-09,Nikon Z7II,http://market.dcview.com/post/336365
1654,Z6,1,24000,新北市,2023-04-07,Nikon z6,http://market.dcview.com/post/336112
1660,Z6,2,48000,台南市,2023-04-03,全新國祥公司貨 NIKON Z6II Z62 無反 台南可面交 限時優惠保固兩年 Z7 Z7II Z6,http://market.dcview.com/post/335264
1661,Z5,1,30000,桃園市,2023-04-02,Nikon z5,http://market.dcview.com/post/335201
1662,Z9,1,145000,桃園市,2023-04-02,Nikon Z9 單機身 公司貨,http://market.dcview.com/post/335193
1663,Z6,2,43000,桃園市,2023-04-02,Nikon Z6ii 公司貨,http://market.dcview.com/post/335097
1669,Z5,1,25000,台北市,2023-03-31,Nikon z5 單機身 平輸,http://market.dcview.com/post/334752
1673,ZFC,1,22000,台中市,2023-03-27,Nikon Zfc 銀黑 - 單機身,http://market.dcview.com/post/334055
1682,Z6,1,27000,嘉義縣,2023-03-24,Nikon Z6 公司貨，有盒子,http://market.dcview.com/post/333487
1684,Z6,1,27000,嘉義縣,2023-03-23,Nikon Z6 公司貨，有盒子,http://market.dcview.com/post/333302
1687,Z6,1,27000,嘉義縣,2023-03-22,Nikon Z6 公司貨有盒子,http://market.dcview.com/post/333087
1689,Z6,1,27000,嘉義縣,2023-03-22,Nikon Z6 公司貨有盒子,http://market.dcview.com/post/332977
1691,Z6,1,27000,嘉義縣,2023-03-21,Nikon Z6 公司貨有盒子,http://market.dcview.com/post/332840
1694,Z6,1,30000,台北市,2023-03-21,NIKON Z6,http://market.dcview.com/post/332730
1695,Z6,2,52000,桃園市,2023-03-21,nikon z6II,http://market.dcview.com/post/332712
1699,Z6,1,27000,嘉義縣,2023-03-19,Nikon Z6 公司貨有盒子,http://market.dcview.com/post/332397
1701,Z6,1,32000,新竹市,2023-03-19,Nikon Z6,http://market.dcview.com/post/332332
1704,Z6,1,25000,桃園市,2023-03-19,【品名】: NIKON Z6 單機身(日本製過保公司貨),http://market.dcview.com/post/332269
1705,Z6,1,27000,嘉義縣,2023-03-18,Nikon Z6 公司貨有盒子,http://market.dcview.com/post/332205
1710,Z6,2,48000,台北市,2023-03-17,售Nikon Z6II 單機身，國祥公司貨,http://market.dcview.com/post/331866
1713,Z9,1,145000,台北市,2023-03-16,Nikon Z9 保內，公司貨，最低價14.5萬，不議價,http://market.dcview.com/post/331685
1714,Z6,2,48000,台南市,2023-03-16,全新國祥公司貨 NIKON Z6II Z62 無反 台南可面交 保固一年 Z7 Z7II Z6,http://market.dcview.com/post/331636
1715,Z9,1,147000,台北市,2023-03-15,Nikon Z9 保內，公司貨,http://market.dcview.com/post/331496
1718,Z6,1,27500,嘉義縣,2023-03-14,Nikon Z6 公司貨有盒子,http://market.dcview.com/post/331232
1720,Z6,2,48000,台北市,2023-03-14,售Nikon Z6II 單機身，國祥公司貨,http://market.dcview.com/post/331164
1723,Z6,2,48000,台南市,2023-03-13,全新國祥公司貨 NIKON Z6II Z62 無反 台南可面交 保固一年,http://market.dcview.com/post/330974
1724,Z5,1,27500,台中市,2023-03-12,Nikon Z5 相機王水貨（保固內）,http://market.dcview.com/post/330834
1725,Z50,1,34000,桃園市,2023-03-12,NIKON Z6 單機身 (Z30 Z50 ZFC Z7 Z9),http://market.dcview.com/post/330825
1726,Z50,1,20000,新竹市,2023-03-12,Z50 16-50 公司貨,http://market.dcview.com/post/330803
1727,Z5,1,25000,台北市,2023-03-12,nikon z5,http://market.dcview.com/post/330754
1728,Z6,1,27500,嘉義縣,2023-03-11,Nikon Z6 公司貨有盒子,http://market.dcview.com/post/330697
1729,Z7,2,72000,桃園市,2023-03-10,Nikon Z7II,http://market.dcview.com/post/330505
1730,Z6,2,48000,台北市,2023-03-10,售Nikon Z6II 單機身，國祥公司貨,http://market.dcview.com/post/330495
1733,Z6,2,48000,台南市,2023-03-09,全新國祥公司貨 NIKON Z6II Z62 無反 台南/台中/新竹/桃園可面交 保固一年,http://market.dcview.com/post/330228
1735,Z50,1,20000,新竹市,2023-03-08,Z50 16-50 公司貨,http://market.dcview.com/post/330031
1736,Z6,1,33000,新竹市,2023-03-08,NIKON Z6 快門1千多 公司貨,http://market.dcview.com/post/330028
1737,Z5,1,25000,新北市,2023-03-08,Nikon z5,http://market.dcview.com/post/329942
1738,Z6,1,27500,嘉義縣,2023-03-07,Nikon Z6 公司貨有盒子,http://market.dcview.com/post/329823
1739,Z9,1,148000,台北市,2023-03-06,Nikon Z9 保內，公司貨,http://market.dcview.com/post/329621
1741,Z7,2,63000,台北市,2023-03-06,Nikon Z7II 相機王水貨過保九成新110.6月購入,http://market.dcview.com/post/329520
1742,Z7,2,63000,台北市,2023-03-06,Nikon Z7II 相機王水貨過保九成新110.6月購入,http://market.dcview.com/post/329519
1743,Z6,1,28000,嘉義縣,2023-03-05,Nikon Z6 公司貨有盒子,http://market.dcview.com/post/329356
1744,Z6,2,49000,台南市,2023-03-05,全新國祥公司貨 NIKON Z6II Z62 無反 配件原盒單齊全 台南可自取 保固一年,http://market.dcview.com/post/329344
1745,Z6,2,45000,台南市,2023-03-05,Nikon Z6 II Body〔二代 單機身〕公司貨,http://market.dcview.com/post/329287
1747,Z6,2,48000,台北市,2023-03-04,售Nikon Z6II 單機身，國祥公司貨,http://market.dcview.com/post/329130
1748,Z7,2,67000,台北市,2023-03-03,【售】: Nikon Z7II 相機王水貨過保 2021.6購入,http://market.dcview.com/post/329036
1749,Z5,1,34000,台中市,2023-03-03,Nikon z5 z2470f4,http://market.dcview.com/post/329028
1750,Z9,1,145000,台中市,2023-03-02,Nikon Z9,http://market.dcview.com/post/328817
1752,Z50,1,20000,新竹市,2023-03-02,Z50 16-50 公司貨,http://market.dcview.com/post/328740
1753,Z6,2,49000,台南市,2023-03-02,全新國祥公司貨 NIKON Z6II Z62 無反 配件原盒單齊全 台南可自取 保固一年,http://market.dcview.com/post/328651
1756,Z5,1,26800,台南市,2023-03-01,全新平輸Nikon z5,http://market.dcview.com/post/328455
1757,Z6,1,28000,嘉義縣,2023-02-28,Nikon Z6 公司貨有盒子,http://market.dcview.com/post/328349
1758,Z6,2,26500,台南市,2023-02-28,Nikon Z6 II Body〔二代 單機身〕公司貨,http://market.dcview.com/post/328342
1759,Z6,2,44000,台北市,2023-02-27,Nikon Z6 ii z62 z6ii 平輸，快門才1041,http://market.dcview.com/post/328164
1762,Z6,1,28500,嘉義縣,2023-02-26,Nikon Z6 公司貨有盒子,http://market.dcview.com/post/328035
1763,Z6,2,50000,台南市,2023-02-24,全新國祥公司貨 NIKON Z6II Z62 無反 配件原盒單齊全 台南可自取 保固一年,http://market.dcview.com/post/327659
1764,Z7,2,72000,桃園市,2023-02-23,Nikon Z7II,http://market.dcview.com/post/327583
1766,Z6,1,29000,屏東縣,2023-02-23,Z6,http://market.dcview.com/post/327508
1767,Z6,1,30500,台北市,2023-02-23,NIKON Z6,http://market.dcview.com/post/327462
1769,Z7,2,72000,桃園市,2023-02-21,Nikon Z7II,http://market.dcview.com/post/326884
1770,Z6,2,48000,台南市,2023-02-20,Nikon Z6 II Body〔二代 單機身〕公司貨,http://market.dcview.com/post/326804
